X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Width,Height,Aspect_Ratio,BBox_Area,Center_X,Center_Y,BBox_Perimeter,Luminosity_Range,Avg_Luminosity,Luminosity_Density,Pixel_Density,Perimeter_Total,Perimeter_Efficiency,Area_Perimeter_Ratio,XY_Perimeter_Ratio,Compactness,Extent,Solidity,Size_Luminosity,Position_Score,Shape_Complexity,Steel_Size_A300,Steel_Size_A400
1287,1299,1005865,1005895,184,25,30,18593,85,119,1650,1,0,100,0.4254,0.4889,0.4,0.0073,0.48,1.0,1.0,2.2648,1.0792,1.4771,0.6,-0.2106,0.5951,Pastry,12,30,0.3870967741935484,360,1293.0,1005880.0,84,34,100.5027027027027,51.50415512465374,0.5096952908587258,55,0.6470588235294118,3.2857142857142856,0.8064516129032258,0.7641150670991698,0.5096952908587258,0.5111,18492.497297297297,1300.60284,23.397,184,0
1088,1096,1094617,1094629,67,10,12,7416,94,132,1710,1,0,100,0.7181,0.3021,0.6667,0.0047,0.8,1.0,1.0,1.8261,0.9031,1.0792,0.3333,-0.1353,0.2018,Pastry,8,12,0.6153846153846154,96,1092.0,1094623.0,40,38,109.05882352941177,76.45360824742268,0.6907216494845361,22,0.5365853658536586,2.9130434782608696,0.7692307692307693,1.7359728477568341,0.6907216494845361,0.6979,7306.941176470588,1195.328316,15.7982,67,0
1255,1261,718602,718617,64,10,15,7013,99,123,1360,1,0,100,0.1456,0.2889,0.4,0.0044,0.6,1.0,1.0,1.8062,0.7782,1.1761,0.6,-0.1439,0.1954,Pastry,6,15,0.375,90,1258.0,718609.5,42,24,107.8923076923077,77.06593406593407,0.7032967032967034,25,0.5813953488372093,2.4615384615384617,0.625,1.2847407656852827,0.7032967032967034,0.7111000000000001,6905.107692307693,904.010751,3.64,64,0
707,714,807870,807880,53,10,10,5039,81,111,1360,1,0,100,0.95,0.2429,0.7,0.0052,0.7,1.0,1.0,1.7243,0.8451,1.0,0.3,-0.2572,0.1753,Pastry,7,10,0.6363636363636364,70,710.5,807875.0,34,30,93.31481481481481,70.97183098591549,0.7464788732394366,20,0.5714285714285714,2.5238095238095237,0.9090909090909091,1.6608918767108134,0.7464788732394366,0.7571,4945.685185185185,573.9951875,19.0,53,0
1186,1193,238656,238667,60,10,11,6863,100,132,1362,1,0,120,0.2482,0.2208,0.6364,0.0051,0.7,1.0,1.0,1.7781,0.8451,1.0414,0.3636,-0.1064,0.1822,Pastry,7,11,0.5833333333333334,77,1189.5,238661.5,36,32,112.50819672131148,87.98717948717949,0.7692307692307693,21,0.5675675675675675,2.727272727272727,0.8333333333333334,1.7058421648451365,0.7692307692307693,0.7792,6750.491803278689,283.88785425,5.2122,60,0
626,635,2071945,2071956,76,14,11,8063,84,126,1362,1,0,120,0.9192,0.2323,0.8182,0.0066,0.6429,1.0,1.0,1.8808,0.9542,1.0414,0.1818,-0.1712,0.2051,Pastry,9,11,0.75,99,630.5,2071950.5,40,42,104.71428571428571,80.63,0.76,25,0.6097560975609756,2.923076923076923,1.1666666666666667,1.5256296592512733,0.76,0.7677,7958.285714285714,1306.36479025,22.98,76,0
1503,1510,893849,893861,66,9,12,6625,87,118,1632,1,0,100,0.1495,0.2143,0.5833,0.0043,0.7778,1.0,1.0,1.8195,0.8451,1.0792,0.4167,-0.2158,0.1892,Pastry,7,12,0.5384615384615384,84,1506.5,893855.0,38,31,98.88059701492537,77.94117647058823,0.7764705882352941,21,0.5384615384615384,3.0,0.6923076923076923,1.8764263813296502,0.7764705882352941,0.7857000000000001,6526.119402985075,1346.5925575,3.1395,66,0
1152,1161,969900,969911,70,9,11,7846,99,127,1632,1,0,100,0.5772,0.2929,0.8182,0.0055,1.0,1.0,1.0,1.8451,0.9542,1.0414,0.1818,-0.1243,0.2051,Pastry,9,11,0.75,99,1156.5,969905.5,40,28,110.50704225352112,78.46,0.7,20,0.4878048780487805,3.3333333333333335,0.75,2.1936307805614517,0.7,0.7071000000000001,7735.492957746478,1121.69571075,11.544,70,0
1533,1542,1031539,1031599,382,43,60,38206,77,118,1632,1,0,100,0.1103,0.2926,0.15,0.0055,0.2093,1.0,1.0,2.5821,0.9542,1.7781,0.85,-0.2186,0.8299,Pastry,9,60,0.14754098360655737,540,1537.5,1031569.0,138,41,99.75456919060052,70.62107208872459,0.7060998151571165,103,0.7410071942446043,3.673076923076923,0.7049180327868853,0.45243671768946314,0.7060998151571165,0.7074,38106.2454308094,1586.0373375,11.360899999999999,382,0
788,796,1060712,1060732,110,13,20,11126,84,116,1630,1,0,100,0.9669,0.3125,0.4,0.0049,0.6154,1.0,1.0,2.0414,0.9031,1.301,0.6,-0.2098,0.2792,Pastry,8,20,0.38095238095238093,160,792.0,1060722.0,56,32,100.23423423423424,69.1055900621118,0.6832298136645962,33,0.5789473684210527,3.235294117647059,0.6190476190476191,1.2681658418160633,0.6832298136645962,0.6875,11025.765765765766,840.091824,31.9077,110,0
34,40,914648,914661,51,8,13,5369,95,116,1654,1,0,100,0.0411,0.3462,0.4615,0.0036,0.75,1.0,1.0,1.7076,0.7782,1.1139,0.5385,-0.1775,0.1832,Pastry,6,13,0.42857142857142855,78,37.0,914654.5,38,21,103.25,67.9620253164557,0.6455696202531646,21,0.5384615384615384,2.3181818181818183,0.5714285714285714,1.449965840118366,0.6455696202531646,0.6537999999999999,5265.75,33.8422165,0.8631,51,0
1604,1612,1194800,1194814,63,15,14,5232,73,94,1656,1,0,100,0.0531,0.4375,0.5714,0.0048,0.5333,1.0,1.0,1.7993,0.9031,1.1461,0.4286,-0.3512,0.2195,Pastry,8,14,0.5333333333333333,112,1608.0,1194807.0,44,21,81.75,46.30088495575221,0.5575221238938053,29,0.6444444444444445,2.1,1.0,0.9402391314781804,0.5575221238938053,0.5625,5150.25,1921.249656,1.5399,63,0
1610,1618,1944129,1944138,56,12,9,4674,71,101,1656,1,0,100,0.0459,0.2222,0.8889,0.0048,0.6667,1.0,1.0,1.7482,0.9031,0.9542,0.1111,-0.3479,0.1773,Pastry,8,9,0.8,72,1614.0,1944133.5,34,30,82.0,64.02739726027397,0.7671232876712328,21,0.6,2.5454545454545454,1.2,1.5921193538554608,0.7671232876712328,0.7778,4592.0,3137.831469,0.9639000000000001,56,0
1617,1628,2095494,2095507,89,14,13,7804,77,100,1658,1,0,100,0.0362,0.3776,0.8461,0.0066,0.7857,1.0,1.0,1.9494,1.0414,1.1139,0.1539,-0.315,0.257,Pastry,11,13,0.7857142857142857,143,1622.5,2095500.5,48,23,86.71111111111111,54.19444444444444,0.6180555555555556,27,0.5510204081632653,3.1785714285714284,1.0,1.5320643625725567,0.6180555555555556,0.6224000000000001,7717.288888888888,3399.94956125,0.9774,89,0
1589,1598,2493647,2493675,190,21,28,18416,81,116,1648,1,0,100,0.0607,0.246,0.3214,0.0055,0.4286,1.0,1.0,2.2787,0.9542,1.4472,0.6786,-0.2428,0.417,Pastry,9,28,0.3103448275862069,252,1593.5,2493661.0,74,35,96.41884816753927,72.7905138339921,0.7509881422924901,49,0.6533333333333333,3.8,0.7241379310344828,0.9940093325263293,0.7509881422924901,0.754,18319.58115183246,3973.6488035,2.9743,190,0
482,490,11430396,11430416,81,15,20,8709,99,119,1656,1,0,100,0.5821,0.4938,0.4,0.0048,0.5333,1.0,1.0,1.9085,0.9031,1.301,0.6,-0.16,0.2792,Pastry,8,20,0.38095238095238093,160,486.0,11430406.0,56,20,106.20731707317073,54.09316770186335,0.5031055900621118,35,0.6140350877192983,2.25,0.7142857142857143,0.8302414516827837,0.5031055900621118,0.5062,8602.792682926829,5555.177316,20.3735,81,0
1067,1073,237702,237720,63,17,18,4616,58,93,1694,1,0,211,0.7332,0.4167,0.3333,0.0035,0.3529,1.0,1.0,1.7993,0.7782,1.2553,0.6667,-0.4276,0.215,Pastry,6,18,0.3157894736842105,108,1070.0,237711.0,48,35,72.125,42.34862385321101,0.5779816513761468,35,0.7142857142857143,1.75,0.8947368421052632,0.6457433513088319,0.5779816513761468,0.5832999999999999,4543.875,254.35077,25.662,63,0
623,631,309514,309526,60,9,12,4585,62,92,1694,1,0,211,0.7355,0.375,0.6667,0.0047,0.8889,1.0,1.0,1.7781,0.9031,1.0792,0.3333,-0.403,0.2018,Pastry,8,12,0.6153846153846154,96,627.0,309520.0,40,30,75.1639344262295,47.2680412371134,0.6185567010309279,21,0.5121951219512195,2.727272727272727,0.6923076923076923,1.7058421648451365,0.6185567010309279,0.625,4509.836065573771,194.06904,15.445500000000001,60,0
446,453,200561,200567,30,8,6,3022,80,116,1692,1,0,143,0.5272,0.2857,0.8571,0.0041,0.875,1.0,0.0,1.4771,0.8451,0.7782,-0.1429,-0.213,0.1499,Pastry,7,6,1.0,42,449.5,200564.0,26,36,97.48387096774194,70.27906976744185,0.6976744186046512,14,0.5185185185185185,2.0,1.1428571428571428,1.9136604996486049,0.6976744186046512,0.7142999999999999,2924.516129032258,90.153518,7.3808,30,0
375,384,519677,519708,209,24,31,24034,90,143,1692,1,0,143,0.4433,0.2509,0.2903,0.0053,0.375,1.0,1.0,2.3201,0.9542,1.4914,0.7097,-0.1016,0.4613,Pastry,9,31,0.28125,279,379.5,519692.5,80,53,114.44761904761904,85.83571428571429,0.7464285714285714,55,0.6790123456790124,3.732142857142857,0.75,0.8679350490419918,0.7464285714285714,0.7491,23919.55238095238,197.22330375,24.381500000000003,209,0
125,134,1334420,1334443,156,20,23,18654,101,141,1352,1,0,80,0.1849,0.2464,0.3913,0.0067,0.45,1.0,1.0,2.1931,0.9542,1.3617,0.6087,-0.0658,0.3464,Pastry,9,23,0.375,207,129.5,1334431.5,64,40,118.81528662420382,89.6826923076923,0.75,43,0.6615384615384615,3.5454545454545454,0.8333333333333334,1.0596507112648816,0.75,0.7536,18535.184713375795,172.80887925,7.9507,156,0
124,140,2377039,2377320,2643,165,285,300024,64,140,1400,0,1,40,0.1771,0.4121,0.0569,0.0114,0.097,0.986,1.0,3.4221,1.2041,2.4487,0.9431,-0.1132,1.0,Pastry,16,281,0.05673758865248227,4496,132.0,2377179.5,594,76,113.47352496217852,66.71647765176785,0.5877251501000668,450,0.7563025210084033,5.860310421286031,0.5769230769230769,0.16401359763038845,0.5877251501000668,0.5879,299910.5264750378,313.787694,79.69500000000001,0,2643
1321,1339,513812,514011,2145,134,201,228995,16,133,1380,0,1,40,0.0594,0.4012,0.0904,0.013,0.1343,0.9901,1.0,3.3314,1.2553,2.2989,0.9096,-0.166,1.0,Pastry,18,199,0.09,3582,1330.0,513911.5,434,117,106.70782851817334,63.9115266536422,0.5986603404967904,335,0.7701149425287356,6.383928571428571,0.6633663366336634,0.24018378065511045,0.5986603404967904,0.5988,228888.29217148182,683.502295,19.899,0,2145
817,843,66196,66362,1421,142,185,141034,47,126,1666,0,1,40,0.9808,0.6708,0.1566,0.0156,0.1831,0.8973,1.0,3.1526,1.415,2.2201,0.8434,-0.2246,1.0,Pastry,26,166,0.15568862275449102,4316,830.0,66279.0,384,79,99.18002812939521,32.66944637479731,0.3291637711373639,327,0.8493506493506493,4.3323170731707314,0.7634408602150538,0.1669953487609126,0.3291637711373639,0.32920000000000005,140934.8199718706,55.01157,320.7216,0,1421
808,816,161967,161984,103,13,17,11430,97,126,1666,0,1,40,0.97,0.2427,0.4706,0.0048,0.6154,1.0,1.0,2.0128,0.9031,1.2305,0.5294,-0.133,0.2482,Pastry,8,17,0.4444444444444444,136,812.0,161975.5,50,29,109.90384615384616,83.43065693430657,0.7518248175182481,30,0.5882352941176471,3.3225806451612905,0.7222222222222222,1.4365551312752438,0.7518248175182481,0.7573,11320.096153846154,131.524106,29.099999999999998,0,103
1327,1335,126951,126958,40,11,7,4014,89,111,1364,0,1,60,0.0425,0.2857,0.875,0.0059,0.7273,1.0,0.0,1.6021,0.9031,0.8451,-0.125,-0.216,0.1622,Pastry,8,7,1.0,56,1331.0,126954.5,30,22,97.90243902439025,70.42105263157895,0.7017543859649122,18,0.5806451612903226,2.1052631578947367,1.375,1.5466302294595904,0.7017543859649122,0.7142999999999999,3916.0975609756097,168.9764395,0.765,0,40
64,95,417618,418215,10914,481,604,1096282,21,141,1362,0,1,60,0.094,0.4103,0.0519,0.0228,0.0645,0.9884,1.0,4.038,1.4914,2.776,0.9481,-0.2153,1.0,Pastry,31,597,0.051839464882943144,18507,79.5,417916.5,1256,120,100.43811268896015,59.232872271450184,0.5896909444564513,1085,0.8631662688941926,10.049723756906078,0.7950413223140496,0.11650215751700695,0.5896909444564513,0.5897,1096181.561887311,33.22436175,101.99,0,10914
57,69,33796,33812,135,18,16,10915,55,97,1360,0,1,200,0.0838,0.2969,0.75,0.0088,0.6667,1.0,1.0,2.1303,1.0792,1.2041,0.25,-0.3683,0.3241,Pastry,12,16,0.7058823529411765,192,63.0,33804.0,56,42,80.25735294117646,56.55440414507772,0.6994818652849741,34,0.5964912280701754,3.857142857142857,1.0588235294117647,1.466257591130932,0.6994818652849741,0.7031000000000001,10834.742647058823,2.129652,2.8492,0,135
921,930,638468,638484,114,14,17,13173,94,140,1392,0,1,220,0.6638,0.2083,0.5625,0.0065,0.6429,0.9412,1.0,2.0569,0.9542,1.2041,0.4375,-0.0972,0.2583,Pastry,9,16,0.5294117647058824,144,925.5,638476.0,50,46,114.54782608695652,90.84827586206896,0.7862068965517242,31,0.6078431372549019,3.5625,0.7777777777777778,1.489154106067511,0.7862068965517242,0.7917,13058.452173913043,590.909538,20.5778,0,114
830,837,837868,837888,82,13,20,9671,106,128,1392,0,1,220,0.7974,0.4143,0.35,0.005,0.5385,1.0,1.0,1.9138,0.8451,1.301,0.65,-0.0786,0.2532,Pastry,7,20,0.3333333333333333,140,833.5,837878.0,54,22,116.51807228915662,68.58865248226951,0.5815602836879432,33,0.6,2.411764705882353,0.6190476190476191,0.9453599911719743,0.5815602836879432,0.5857,9554.481927710844,698.371313,26.3142,0,82
1201,1213,3496093,3496125,275,19,32,28986,78,127,1362,0,1,40,0.2188,0.2839,0.375,0.0088,0.6316,1.0,1.0,2.4393,1.0792,1.5051,0.625,-0.1765,0.633,Pastry,12,32,0.36363636363636365,384,1207.0,3496109.0,88,49,105.02173913043478,75.2883116883117,0.7142857142857143,51,0.5730337078651685,5.288461538461538,0.5757575757575758,1.3281137274976067,0.7142857142857143,0.7161,28880.978260869564,4219.803563,11.1588,0,275
1227,1238,3980733,3980769,289,25,36,32134,92,132,1364,0,1,40,0.1848,0.2702,0.3056,0.0081,0.44,1.0,1.0,2.4609,1.0414,1.5563,0.6944,-0.1313,0.6514,Pastry,11,36,0.2972972972972973,396,1232.5,3980751.0,94,40,110.80689655172414,80.94206549118388,0.7279596977329975,61,0.6421052631578947,4.661290322580645,0.6756756756756757,0.9757337741939283,0.7279596977329975,0.7298,32023.193103448277,4906.2756075,11.2728,0,289
959,974,4178002,4178041,313,36,39,35005,68,135,1364,0,1,40,0.5719,0.465,0.3846,0.011,0.4167,1.0,1.0,2.4955,1.1761,1.5911,0.6154,-0.1263,0.8682,Pastry,15,39,0.375,585,966.5,4178021.5,108,67,111.48089171974522,59.73549488054608,0.5341296928327645,75,0.6880733944954128,4.118421052631579,0.9,0.6991244227327446,0.5341296928327645,0.5349999999999999,34893.519108280256,4038.05777975,42.8925,0,313
320,333,4383724,4383776,437,36,52,44883,63,132,1364,0,1,40,0.4692,0.3535,0.25,0.0095,0.3611,1.0,1.0,2.6405,1.1139,1.716,0.75,-0.1976,0.9236,Pastry,13,52,0.24528301886792453,676,326.5,4383750.0,130,69,102.47260273972603,66.29689807976366,0.6454948301329394,88,0.6717557251908397,4.910112359550562,0.6792452830188679,0.7090386001904401,0.6454948301329394,0.6465000000000001,44780.52739726027,1431.294375,41.2896,0,437
34,51,132507,132576,759,45,69,67978,44,124,1362,0,1,40,0.0499,0.3529,0.2464,0.0125,0.3778,1.0,1.0,2.8802,1.2305,1.8389,0.7536,-0.3003,0.997,Pastry,17,69,0.24285714285714285,1173,42.5,132541.5,172,80,89.44473684210526,57.90289608177172,0.6465076660988075,114,0.6589595375722543,6.6,0.6428571428571429,0.7338520655765648,0.6465076660988075,0.6471,67888.55526315789,5.63301375,5.6886,0,759
159,172,273320,273387,677,44,67,67597,72,124,1360,0,1,40,0.2338,0.2227,0.194,0.0096,0.2955,1.0,1.0,2.8306,1.1139,1.8261,0.806,-0.2199,0.9779,Pastry,13,67,0.19117647058823528,871,165.5,273353.5,160,52,99.70058997050147,77.51949541284404,0.7763761467889908,111,0.6894409937888198,6.044642857142857,0.6470588235294118,0.6904263030288232,0.7763761467889908,0.7773,67497.29941002949,45.24000425,25.951800000000002,0,677
1265,1278,31580,31602,211,18,22,17820,49,109,1364,0,1,100,0.1261,0.2622,0.5909,0.0095,0.7222,1.0,1.0,2.3243,1.1139,1.3424,0.4091,-0.3402,0.4729,Pastry,13,22,0.5652173913043478,286,1271.5,31591.0,70,60,84.05660377358491,62.09059233449477,0.735191637630662,40,0.5633802816901409,5.146341463414634,0.782608695652174,1.6561550278761934,0.735191637630662,0.7378,17735.943396226416,40.1679565,5.044,0,211
1343,1352,106512,106519,52,9,7,5049,87,109,1366,0,1,100,0.0205,0.1746,0.7778,0.0066,1.0,1.0,0.0,1.716,0.9542,0.8451,-0.2222,-0.2414,0.1687,Pastry,9,7,1.125,63,1347.5,106515.5,32,22,95.26415094339623,78.890625,0.8125,16,0.48484848484848486,3.0588235294117645,1.125,2.5426119530999105,0.8125,0.8254,4953.735849056604,143.52963625,0.328,0,52
557,570,2425687,2425716,261,28,29,28261,91,126,1358,0,1,40,0.8203,0.3077,0.4483,0.0096,0.4643,1.0,1.0,2.4166,1.1139,1.4624,0.5517,-0.1541,0.6221,Pastry,13,29,0.43333333333333335,377,563.5,2425701.5,84,35,107.86641221374046,74.76455026455027,0.6904761904761905,57,0.6705882352941176,4.5,0.9333333333333333,1.0091762247223828,0.6904761904761905,0.6923,28153.13358778626,1366.88279525,46.7571,0,261
1058,1066,367429,367455,135,18,26,15385,103,126,1690,0,1,70,0.7385,0.351,0.3077,0.0047,0.4444,1.0,1.0,2.1303,0.9031,1.415,0.6923,-0.1097,0.3479,Pastry,8,26,0.2962962962962963,208,1062.0,367442.0,68,23,113.125,73.61244019138756,0.645933014354067,44,0.6376811594202898,3.0,0.6666666666666666,0.875818292688946,0.645933014354067,0.649,15271.875,390.223404,32.494,0,135
780,787,1044544,1044587,181,29,43,20264,99,125,1690,0,1,70,0.9231,0.3987,0.1628,0.0041,0.2414,1.0,1.0,2.2577,0.8451,1.6335,0.8372,-0.1253,0.4979,Pastry,7,43,0.1590909090909091,301,783.5,1044565.5,100,26,111.34065934065934,67.09933774834437,0.5993377483443708,72,0.7128712871287128,2.4794520547945207,0.6590909090909091,0.4386717610798477,0.5993377483443708,0.6013,20152.659340659342,818.41706925,66.4632,0,181
971,979,1246698,1246717,109,15,19,12212,100,127,1694,0,1,70,0.8442,0.2829,0.4211,0.0047,0.5333,1.0,1.0,2.0374,0.9031,1.2787,0.5789,-0.1247,0.2686,Pastry,8,19,0.4,152,975.0,1246707.5,54,27,111.01818181818182,79.81699346405229,0.7124183006535948,34,0.6181818181818182,3.1142857142857143,0.75,1.183867240246456,0.7124183006535948,0.7171000000000001,12100.981818181817,1215.5398125,28.7028,0,109
374,382,2670756,2670772,102,11,16,11385,95,127,1692,0,1,70,0.4421,0.2031,0.5,0.0047,0.7273,1.0,1.0,2.0086,0.9031,1.2041,0.5,-0.128,0.2384,Pastry,8,16,0.47058823529411764,128,378.0,2670764.0,48,32,110.53398058252426,88.25581395348837,0.7906976744186046,27,0.5510204081632653,3.642857142857143,0.6470588235294118,1.7558490447460762,0.7906976744186046,0.7968999999999999,11274.466019417476,1009.548792,11.9367,0,102
1027,1034,2928247,2928259,51,8,12,5999,111,135,1692,0,1,70,0.7778,0.3929,0.5833,0.0041,0.875,1.0,1.0,1.7076,0.8451,1.0792,0.4167,-0.081,0.1892,Pastry,7,12,0.5384615384615384,84,1030.5,2928253.0,38,24,115.36538461538461,70.5764705882353,0.6,20,0.5128205128205128,2.4285714285714284,0.6153846153846154,1.5982167115519146,0.6,0.6071,5883.634615384615,3017.5647165,15.556000000000001,0,51
1554,1564,3375744,3375765,134,13,21,13356,89,111,1690,0,1,70,0.1491,0.3619,0.4762,0.0059,0.7692,1.0,1.0,2.1271,1.0,1.3222,0.5238,-0.2213,0.3509,Pastry,10,21,0.45454545454545453,210,1559.0,3375754.5,62,22,98.93333333333334,63.29857819905213,0.6350710900473934,34,0.5396825396825397,3.8285714285714287,0.5909090909090909,1.4553964237892214,0.6350710900473934,0.6381,13257.066666666668,5262.8012655,5.0694,0,134
179,193,1280228,1280256,266,23,28,24547,49,126,1626,0,1,120,0.2202,0.3214,0.5,0.0086,0.6087,1.0,1.0,2.4249,1.1461,1.4472,0.5,-0.279,0.6453,Pastry,14,28,0.4827586206896552,392,186.0,1280242.0,84,77,91.93632958801498,62.46055979643766,0.6768447837150128,51,0.6,5.115384615384615,0.7931034482758621,1.2846481873249578,0.6768447837150128,0.6786,24455.063670411986,238.125012,11.2302,0,266
980,992,333332,333435,970,57,103,97514,66,133,1362,0,1,175,0.5433,0.2152,0.1165,0.0088,0.2105,1.0,1.0,2.9868,1.0792,2.0128,0.8835,-0.2146,0.998,Pastry,12,103,0.11538461538461539,1236,986.0,333383.5,230,67,100.42636457260556,78.83104284559418,0.7841552142279709,160,0.6926406926406926,6.024844720496894,0.5480769230769231,0.47612903776916515,0.7841552142279709,0.7847999999999999,97413.5736354274,328.716131,86.928,0,970
1579,1592,562576,562633,515,32,57,41622,46,108,1632,0,1,125,0.049,0.305,0.2281,0.008,0.4063,1.0,1.0,2.7118,1.1139,1.7559,0.7719,-0.3686,0.9491,Pastry,13,57,0.22413793103448276,741,1585.5,562604.5,140,62,80.66279069767442,56.094339622641506,0.6940700808625337,89,0.6312056737588653,5.722222222222222,0.5517241379310345,0.8169251283002997,0.6940700808625337,0.6950000000000001,41541.33720930233,892.00943475,4.361,0,515
225,235,719009,719024,116,17,15,11656,71,127,1634,0,1,125,0.2754,0.2267,0.6667,0.0061,0.5882,1.0,1.0,2.0645,1.0,1.1761,0.3333,-0.215,0.266,Pastry,10,15,0.625,150,230.0,719016.5,50,56,99.62393162393163,77.19205298013244,0.7682119205298014,32,0.6274509803921569,3.515151515151515,1.0625,1.4221453573323553,0.7682119205298014,0.7733,11556.376068376068,165.373795,8.8128,0,116
1465,1486,1837263,1837460,2490,146,197,283038,19,141,1634,0,1,125,0.1812,0.3981,0.1066,0.0128,0.1438,1.0,1.0,3.3962,1.3222,2.2945,0.8934,-0.112,1.0,Pastry,21,197,0.10606060606060606,4137,1475.5,1837361.5,436,122,113.62424729024488,68.39971000483325,0.6017399710004834,343,0.7848970251716247,7.238372093023256,0.7373737373737373,0.2659605850382859,0.6017399710004834,0.6019,282924.37575270975,2711.02689325,62.1516,0,2490
1360,1373,2094748,2094776,251,22,28,28050,89,140,1632,0,1,125,0.3174,0.3104,0.4643,0.008,0.5909,1.0,1.0,2.3997,1.1139,1.4472,0.5357,-0.1269,0.6015,Pastry,13,28,0.4482758620689655,364,1366.5,2094762.0,82,51,111.30952380952381,76.84931506849315,0.6876712328767123,50,0.6024096385542169,4.921568627450981,0.7586206896551724,1.2611591460232516,0.6876712328767123,0.6896,27938.690476190477,2862.492273,15.870000000000001,0,251
1155,1167,2124816,2124840,165,22,26,18742,87,134,1626,0,1,125,0.5646,0.4271,0.5,0.0074,0.5454,0.9231,1.0,2.2175,1.0792,1.3802,0.5,-0.1126,0.4763,Pastry,12,24,0.48,288,1161.0,2124828.0,72,47,112.90361445783132,64.85121107266436,0.5709342560553633,48,0.6575342465753424,3.36734693877551,0.8148148148148148,0.8995449680560795,0.5709342560553633,0.5729,18629.09638554217,2466.925308,27.1008,0,165
1325,1334,1959035,1959052,112,16,17,11439,84,127,1358,0,1,40,0.0353,0.268,0.5294,0.0066,0.5625,1.0,1.0,2.0492,0.9542,1.2305,0.4706,-0.2021,0.2699,Pastry,9,17,0.5,153,1329.5,1959043.5,52,43,101.23008849557522,74.27922077922078,0.7272727272727273,33,0.6226415094339622,3.2941176470588234,0.8888888888888888,1.2912234025763554,0.7272727272727273,0.732,11337.769911504423,2604.54833325,1.1648999999999998,0,112
1260,1271,552783,552815,208,24,32,22478,84,126,1350,0,1,50,0.117,0.4091,0.3438,0.0082,0.4583,1.0,1.0,2.3181,1.0414,1.5051,0.6563,-0.1557,0.5822,Pastry,11,32,0.3333333333333333,352,1265.5,552799.0,86,42,107.55023923444976,63.67705382436261,0.5892351274787535,56,0.6436781609195402,3.6491228070175437,0.7272727272727273,0.8332180707002576,0.5892351274787535,0.5909,22370.44976076555,699.5671345,6.5520000000000005,0,208
1245,1258,702370,702405,337,26,35,33379,68,125,1354,0,1,50,0.1418,0.2593,0.3714,0.0096,0.5,1.0,1.0,2.5276,1.1139,1.5441,0.6286,-0.2262,0.7347,Pastry,13,35,0.3611111111111111,455,1251.5,702387.5,96,57,98.75443786982248,73.19956140350877,0.7390350877192983,61,0.6288659793814433,5.435483870967742,0.7222222222222222,1.1377933629873833,0.7390350877192983,0.7407,33280.24556213018,879.03795625,8.6498,0,337
