X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Aspect_Ratio,Perimeter_Ratio,Luminosity_Range,Avg_Luminosity,Compactness,Class_Encoded
1265,1278,31580,31602.0,211,18.0,22,17820.0,49,109,1364,0,1,100,0.1261,0.2622,0.5909,0.0095,0.7222,1.0,1.0,2.3243,1.1139,1.3424,0.4091,-0.3402,0.4729,Pastry,0.5652173913043478,0.782608695652174,60,84.05660377358491,0.6492307692307693,4
1343,1352,106512,106519.0,52,9.0,7,5049.0,87,109,1366,0,1,100,0.0205,0.1746,0.7778,0.0066,1.0,1.0,0.0,1.716,0.9542,0.8451,-0.2222,-0.2414,0.1687,Pastry,1.125,1.125,22,95.26415094339623,0.6341463414634146,4
557,570,2425687,2425716.0,261,28.0,29,28261.0,91,126,1358,0,1,40,0.8203,0.3077,0.4483,0.0096,0.4643,1.0,1.0,2.4166,1.1139,1.4624,0.5517,-0.1541,0.6221,Pastry,0.43333333333333335,0.9333333333333333,35,107.86641221374046,0.332484076433121,4
1058,1066,367429,367455.0,135,18.0,26,15385.0,103,126,1690,0,1,70,0.7385,0.351,0.3077,0.0047,0.4444,1.0,1.0,2.1303,0.9031,1.415,0.6923,-0.1097,0.3479,Pastry,0.2962962962962963,0.6666666666666666,23,113.125,0.4153846153846154,4
780,787,1044544,1044587.0,181,29.0,43,20264.0,99,125,1690,0,1,70,0.9231,0.3987,0.1628,0.0041,0.2414,1.0,1.0,2.2577,0.8451,1.6335,0.8372,-0.1253,0.4979,Pastry,0.1590909090909091,0.6590909090909091,26,111.34065934065934,0.21496437054631828,4
971,979,1246698,1246717.0,109,15.0,19,12212.0,100,127,1694,0,1,70,0.8442,0.2829,0.4211,0.0047,0.5333,1.0,1.0,2.0374,0.9031,1.2787,0.5789,-0.1247,0.2686,Pastry,0.4,0.75,27,111.01818181818182,0.4823008849557522,4
374,382,2670756,2670772.0,102,11.0,16,11385.0,95,127,1692,0,1,70,0.4421,0.2031,0.5,0.0047,0.7273,1.0,1.0,2.0086,0.9031,1.2041,0.5,-0.128,0.2384,Pastry,0.47058823529411764,0.6470588235294118,32,110.53398058252426,0.8360655737704918,4
1027,1034,2928247,2928259.0,51,8.0,12,5999.0,111,135,1692,0,1,70,0.7778,0.3929,0.5833,0.0041,0.875,1.0,1.0,1.7076,0.8451,1.0792,0.4167,-0.081,0.1892,Pastry,0.5384615384615384,0.6153846153846154,24,115.36538461538461,0.7846153846153846,4
1554,1564,3375744,3375765.0,134,13.0,21,13356.0,89,111,1690,0,1,70,0.1491,0.3619,0.4762,0.0059,0.7692,1.0,1.0,2.1271,1.0,1.3222,0.5238,-0.2213,0.3509,Pastry,0.45454545454545453,0.5909090909090909,22,98.93333333333334,0.788235294117647,4
179,193,1280228,1280256.0,266,23.0,28,24547.0,49,126,1626,0,1,120,0.2202,0.3214,0.5,0.0086,0.6087,1.0,1.0,2.4249,1.1461,1.4472,0.5,-0.279,0.6453,Pastry,0.4827586206896552,0.7931034482758621,77,91.93632958801498,0.5018867924528302,4
980,992,333332,333435.0,970,57.0,103,97514.0,66,133,1362,0,1,140,0.5433,0.2152,0.1165,0.0088,0.2105,1.0,1.0,2.9868,1.0792,2.0128,0.8835,-0.2146,0.998,Pastry,0.11538461538461539,0.5480769230769231,67,100.42636457260556,0.29846153846153844,4
1579,1592,562576,562633.0,515,32.0,57,41622.0,46,108,1632,0,1,125,0.049,0.305,0.2281,0.008,0.4063,1.0,1.0,2.7118,1.1139,1.7559,0.7719,-0.3686,0.9491,Pastry,0.22413793103448276,0.5517241379310345,62,80.66279069767442,0.5024390243902439,4
225,235,719009,719024.0,116,17.0,15,11656.0,71,127,1634,0,1,125,0.2754,0.2267,0.6667,0.0061,0.5882,1.0,1.0,2.0645,1.0,1.1761,0.3333,-0.215,0.266,Pastry,0.625,1.0625,56,99.62393162393163,0.4,4
1465,1486,1837263,1837460.0,1929,146.0,188,193244.5,19,141,1634,0,1,125,0.1812,0.3981,0.1066,0.0128,0.1438,1.0,1.0,3.3962,1.3222,2.2945,0.8934,-0.112,1.0,Pastry,0.10606060606060606,0.7724867724867724,122,100.12668393782383,0.09049115729230192,4
1360,1373,2094748,2094776.0,251,22.0,28,28050.0,89,140,1632,0,1,125,0.3174,0.3104,0.4643,0.008,0.5909,1.0,1.0,2.3997,1.1139,1.4472,0.5357,-0.1269,0.6015,Pastry,0.4482758620689655,0.7586206896551724,51,111.30952380952381,0.5175257731958763,4
1155,1167,2124816,2124840.0,165,22.0,26,18742.0,87,134,1626,0,1,125,0.5646,0.4271,0.5,0.0074,0.5454,0.9231,1.0,2.2175,1.0792,1.3802,0.5,-0.1126,0.4763,Pastry,0.48,0.8148148148148148,47,112.90361445783132,0.3402061855670103,4
1325,1334,1959035,1959052.0,112,16.0,17,11439.0,84,127,1358,0,1,40,0.0353,0.268,0.5294,0.0066,0.5625,1.0,1.0,2.0492,0.9542,1.2305,0.4706,-0.2021,0.2699,Pastry,0.5,0.8888888888888888,43,101.23008849557522,0.4357976653696498,4
1260,1271,552783,552815.0,208,24.0,32,22478.0,84,126,1350,0,1,50,0.117,0.4091,0.3438,0.0082,0.4583,1.0,1.0,2.3181,1.0414,1.5051,0.6563,-0.1557,0.5822,Pastry,0.3333333333333333,0.7272727272727273,42,107.55023923444976,0.36048526863084923,4
1245,1258,702370,702405.0,337,26.0,35,33379.0,68,125,1354,0,1,50,0.1418,0.2593,0.3714,0.0096,0.5,1.0,1.0,2.5276,1.1139,1.5441,0.6286,-0.2262,0.7347,Pastry,0.3611111111111111,0.7222222222222222,57,98.75443786982248,0.4977843426883309,4
1687,1696,150712,150740.0,167,24.0,28,9559.0,23,100,1698,0,1,90,0.0024,0.3373,0.3214,0.0053,0.375,1.0,1.0,2.2227,0.9542,1.4472,0.6786,-0.38760000000000006,0.417,Pastry,0.3103448275862069,0.8275862068965517,77,56.898809523809526,0.28942807625649913,4
1507,1516,188768,188800.0,200,24.0,32,21691.0,90,125,1696,0,1,90,0.2123,0.3056,0.2813,0.0053,0.375,1.0,1.0,2.301,0.9542,1.5051,0.7188,-0.1527,0.4763,Pastry,0.2727272727272727,0.7272727272727273,35,107.91542288557214,0.3466204506065858,4
1688,1694,247330,247414.0,359,29.0,84,19226.0,30,100,1696,0,1,90,0.0024,0.2877,0.0714,0.0035,0.2069,1.0,1.0,2.5551,0.7782,1.9243,0.9286,-0.38760000000000006,0.7933,Pastry,0.07058823529411765,0.3411764705882353,70,53.40555555555556,0.42636579572446553,4
1685,1692,297096,297166.0,349,33.0,70,24697.0,45,100,1698,0,1,90,0.0071,0.2878,0.1,0.0041,0.2121,1.0,1.0,2.5428,0.8451,1.8451,0.9,-0.38760000000000006,0.7776,Pastry,0.09859154929577464,0.4647887323943662,55,70.56285714285714,0.3201834862385321,4
1687,1694,348227,348257.0,140,12.0,30,9253.0,38,101,1698,0,1,90,0.0047,0.3333,0.2333,0.0041,0.5833,1.0,1.0,2.1461,0.8451,1.4771,0.7667,-0.38760000000000006,0.3509,Pastry,0.22580645161290322,0.3870967741935484,63,65.62411347517731,0.9655172413793104,4
1571,1583,435871,435916.0,379,35.0,45,37695.0,80,124,1700,0,1,90,0.1376,0.2982,0.2667,0.0071,0.3429,1.0,1.0,2.5786,1.0792,1.6532,0.7333,-0.223,0.8299,Pastry,0.2608695652173913,0.7608695652173914,44,99.19736842105263,0.3091353996737357,4
757,766,487568,487588.0,121,13.0,20,13345.0,89,134,1698,0,1,90,0.8916,0.3278,0.45,0.0053,0.6923,1.0,1.0,2.0828,0.9542,1.301,0.55,-0.1384,0.3068,Pastry,0.42857142857142855,0.6190476190476191,45,109.38524590163935,0.711764705882353,4
1568,1583,564536,564621.0,762,63.0,86,78455.0,88,124,1698,0,1,90,0.1355,0.4024,0.1765,0.0088,0.2381,0.9884,1.0,2.8819,1.1761,1.9294,0.8235,-0.1956,0.9985,Pastry,0.1744186046511628,0.7241379310344828,36,102.82437745740498,0.19193954659949622,4
1571,1585,689792,689890.0,861,78.0,98,90154.0,91,126,1696,0,1,90,0.1309,0.3724,0.1429,0.0082,0.1795,1.0,1.0,2.935,1.1461,1.9912,0.8571,-0.182,0.9992,Pastry,0.1414141414141414,0.7878787878787878,35,104.58700696055685,0.14149548069022186,4
1575,1589,815462,815504.0,335,37.0,42,32766.0,86,124,1696,0,1,90,0.1262,0.4303,0.3333,0.0082,0.3784,1.0,1.0,2.525,1.1461,1.6233,0.6667,-0.2359,0.8705,Pastry,0.32558139534883723,0.8604651162790697,38,97.51785714285714,0.24452554744525548,4
1579,1590,939827,939860.0,242,24.0,33,24672.0,90,119,1698,0,1,90,0.1272,0.3333,0.3333,0.0065,0.4583,1.0,1.0,2.3838,1.0414,1.5185,0.6667,-0.2035,0.5999,Pastry,0.3235294117647059,0.7058823529411765,29,101.53086419753086,0.4194107452339688,4
1395,1407,1108752,1108782.0,264,26.0,30,25531.0,64,126,1696,0,1,90,0.3408,0.2667,0.4,0.0071,0.4615,1.0,1.0,2.4216,1.0792,1.4771,0.6,-0.2445,0.5951,Pastry,0.3870967741935484,0.8387096774193549,62,96.3433962264151,0.38995568685376664,4
5,13,1137189,1137216.0,134,20.0,27,14605.0,94,125,1694,0,1,90,0.0059,0.3796,0.2963,0.0047,0.4,1.0,1.0,2.1271,0.9031,1.4314,0.7037,-0.1485,0.3601,Pastry,0.2857142857142857,0.7142857142857143,31,108.18518518518519,0.3341645885286783,4
1578,1590,1208774,1208843.0,372,56.0,70,37930.0,77,125,1696,0,1,90,0.125,0.5507,0.1739,0.0071,0.2143,0.9857,1.0,2.5705,1.0792,1.8389,0.8261,-0.2034,0.9708,Pastry,0.17142857142857143,0.7887323943661971,48,101.68900804289544,0.11858463500159389,4
1595,1611,1594430,1594517.0,794,59.0,87,84410.0,62,127,1696,0,1,90,0.1002,0.4296,0.1839,0.0094,0.2712,1.0,1.0,2.8998,1.2041,1.9395,0.8161,-0.1694,0.9993,Pastry,0.18181818181818182,0.6704545454545454,65,106.17610062893081,0.22802986789201607,4
10,22,1678200,1678232.0,227,28.0,32,23706.0,77,127,1698,0,1,90,0.0118,0.4089,0.375,0.0071,0.4286,1.0,1.0,2.356,1.0792,1.5051,0.625,-0.1841,0.633,Pastry,0.36363636363636365,0.8484848484848485,50,103.97368421052632,0.289171974522293,4
1593,1608,1724027,1724129.0,927,65.0,103,89508.0,68,127,1698,0,1,90,0.106,0.3941,0.1471,0.0088,0.2308,0.9903,1.0,2.9671,1.1761,2.0086,0.8529,-0.2456,0.9997,Pastry,0.14563106796116504,0.625,59,96.45258620689656,0.21935636535731187,4
9,18,1743219,1743250.0,227,22.0,31,21864.0,74,126,1698,0,1,90,0.0106,0.1864,0.2903,0.0053,0.4091,1.0,1.0,2.356,0.9542,1.4914,0.7097,-0.2475,0.4613,Pastry,0.28125,0.6875,52,95.89473684210526,0.46804123711340206,4
1505,1514,1751260,1751304.0,271,35.0,45,28268.0,85,127,1700,0,1,90,0.2188,0.3157,0.2045,0.0053,0.2571,0.9778,1.0,2.433,0.9542,1.6435,0.7954,-0.1851,0.6514,Pastry,0.2,0.7608695652173914,42,103.92647058823529,0.22104404567699837,4
1470,1488,1771553,1771642.0,771,50.0,89,76380.0,63,127,1698,0,1,90,0.2474,0.5187,0.2023,0.0106,0.36,1.0,1.0,2.887,1.2553,1.9494,0.7977,-0.2261,0.9998,Pastry,0.2,0.5555555555555556,64,98.93782383419689,0.30827668932427027,4
1643,1656,1809470,1809524.0,471,37.0,54,43880.0,62,125,1698,0,1,90,0.0495,0.3291,0.2407,0.0077,0.3514,1.0,1.0,2.673,1.1139,1.7324,0.7593,-0.2722,0.9349,Pastry,0.23636363636363636,0.6727272727272727,63,92.96610169491525,0.3437956204379562,4
1555,1570,1823955,1823987.0,285,24.0,32,29895.0,81,126,1698,0,1,90,0.1508,0.4063,0.4688,0.0088,0.625,1.0,1.0,2.4548,1.1761,1.5051,0.5313,-0.1805,0.7659,Pastry,0.45454545454545453,0.7272727272727273,45,104.52797202797203,0.49393414211438474,4
923,931,1120157,1120180.0,120,17.0,23,12238.0,84,124,1688,1,0,70,0.8969,0.3478,0.3478,0.0047,0.4706,1.0,1.0,2.0792,0.9031,1.3617,0.6522,-0.2033,0.3125,Pastry,0.3333333333333333,0.7083333333333334,40,101.14049586776859,0.41379310344827586,4
1540,1558,1511165,1511591.0,1929,187.5,188,193244.5,30,133,1688,1,0,70,0.154,0.3889,0.0422,0.0107,0.0717,0.9977,1.0,3.6708,1.2553,2.6294,0.9578,-0.2424,1.0,Pastry,0.04215456674473068,0.9920634920634921,103,100.12668393782383,0.0548677726500224,4
1251,1256,458923,458941.0,70,15.0,18,8051.0,106,127,1356,0,1,40,0.1475,0.2222,0.2778,0.0037,0.3333,1.0,1.0,1.8451,0.699,1.2553,0.7222,-0.1015,0.1954,Pastry,0.2631578947368421,0.7894736842105263,21,113.3943661971831,0.30973451327433627,4
83,92,3528981,3529007.0,180,18.0,26,19118.0,80,127,1362,0,1,40,0.1219,0.2308,0.3462,0.0066,0.5,1.0,1.0,2.2553,0.9542,1.415,0.6539,-0.1702,0.3882,Pastry,0.3333333333333333,0.6666666666666666,47,105.62430939226519,0.5538461538461539,4
375,386,1063504,1063527.0,170,18.0,23,18052.0,79,127,1698,0,1,60,0.4417,0.3281,0.4783,0.0065,0.6111,1.0,1.0,2.2304,1.0414,1.3617,0.5217,-0.1704,0.4187,Pastry,0.4583333333333333,0.75,48,105.5672514619883,0.5230769230769231,4
1136,1142,1421726,1421746.0,83,14.0,20,9917.0,110,134,1696,0,1,60,0.6533,0.3083,0.3,0.0035,0.4286,1.0,1.0,1.9191,0.7782,1.301,0.7,-0.0666,0.2288,Pastry,0.2857142857142857,0.6666666666666666,24,118.05952380952381,0.4213197969543147,4
451,465,2550845,2551201.0,1929,187.5,188,193244.5,28,126,1364,1,0,80,0.6613,0.4573,0.0393,0.0103,0.0657,0.9916,1.0,3.4322,1.1461,2.5515,0.9607,-0.38760000000000006,1.0,Pastry,0.0392156862745098,0.9920634920634921,98,100.12668393782383,0.0548677726500224,4
1331,1336,4270168,4270218.0,177,15.0,50,17388.0,65,126,1360,1,0,100,0.0353,0.292,0.1,0.0037,0.3333,1.0,1.0,2.248,0.699,1.699,0.9,-0.2325,0.4138,Pastry,0.09803921568627451,0.29411764705882354,61,97.68539325842697,0.7831858407079646,4
172,183,212157,212188.0,221,26.0,31,22508.0,66,125,1358,0,1,40,0.2533,0.3519,0.3548,0.0081,0.4231,1.0,1.0,2.3444,1.0414,1.4914,0.6452,-0.2043,0.5642,Pastry,0.34375,0.8125,59,101.38738738738739,0.32644017725258495,4
30,38,2277670,2277688.0,109,16.0,18,11573.0,89,126,1358,0,1,40,0.0442,0.2431,0.4444,0.0059,0.5,1.0,1.0,2.0374,0.9031,1.2553,0.5556,-0.1705,0.2583,Pastry,0.42105263157894735,0.8421052631578947,37,105.2090909090909,0.42412451361867703,4
389,399,4750803,4750788.5,104,14.0,14,11748.0,84,135,1362,0,1,40,0.5712,0.2571,0.7143,0.0073,0.7143,1.0,1.0,2.017,1.0,1.1461,0.2857,-0.1175,0.2532,Pastry,-0.7407407407407407,0.9333333333333333,51,111.88571428571429,0.5279187817258884,4
450,466,4750803,4750788.5,1929,187.5,188,193244.5,37,133,1360,0,1,40,0.6618,0.4189,0.0448,0.0118,0.0724,1.0,1.0,3.521,1.2041,2.5527,0.9552,-0.1436,1.0,Pastry,-1.1851851851851851,0.9920634920634921,96,100.12668393782383,0.0548677726500224,4
41,54,4750803,4750788.5,501,33.0,53,46520.0,49,127,1358,0,1,40,0.0604,0.2729,0.2453,0.0096,0.3939,1.0,1.0,2.6998,1.1139,1.7243,0.7547,-0.2746,0.9294,Pastry,-0.9629629629629629,0.6111111111111112,78,92.66932270916335,0.4596330275229358,4
295,308,4750803,4750788.5,291,20.0,33,28711.0,68,126,1358,0,1,40,0.4345,0.3217,0.3939,0.0096,0.65,1.0,1.0,2.4639,1.1139,1.5185,0.6061,-0.2292,0.6995,Pastry,-0.9629629629629629,0.5882352941176471,58,98.32534246575342,0.7256857855361596,4
268,279,4750803,4750788.5,444,43.0,61,45269.0,78,126,1360,0,1,40,0.3941,0.3383,0.1803,0.0081,0.2558,1.0,1.0,2.6474,1.0414,1.7853,0.8197,-0.2035,0.9212,Pastry,-0.8148148148148148,0.6935483870967742,48,101.72808988764045,0.24,4
62,74,4750803,4750788.5,258,27.0,31,26902.0,75,125,1360,0,1,40,0.0912,0.3065,0.3871,0.0088,0.4444,1.0,1.0,2.4116,1.0792,1.4914,0.6129,-0.1854,0.6142,Pastry,-0.8888888888888888,0.84375,50,103.86872586872587,0.35342465753424657,4
18,26,471253,471281.0,168,24.0,28,20267.0,102,143,1360,1,0,70,0.0265,0.25,0.2857,0.0059,0.3333,1.0,1.0,2.2253,0.9031,1.4472,0.7143,-0.0575,0.3725,Pastry,0.27586206896551724,0.8275862068965517,41,119.92307692307692,0.29116117850953205,4
16,26,786881,786900.0,136,19.0,19,16571.0,99,143,1358,1,0,70,0.0236,0.2842,0.5263,0.0074,0.5263,1.0,1.0,2.1335,1.0,1.2787,0.4737,-0.0481,0.3212,Pastry,0.5,0.95,44,120.95620437956204,0.3756906077348066,4
19,28,808173,808199.0,119,26.0,26,14471.0,97,143,1358,1,0,70,0.028,0.4915,0.3462,0.0066,0.3462,1.0,1.0,2.0756,0.9542,1.415,0.6539,-0.05,0.3882,Pastry,0.3333333333333333,0.9629629629629629,46,120.59166666666667,0.1757754800590842,4
16,26,1377748,1377782.0,257,21.0,34,31058.0,91,151,1356,1,0,70,0.0236,0.2441,0.2941,0.0074,0.4762,1.0,1.0,2.4099,1.0,1.5315,0.7059,-0.0559,0.5626,Pastry,0.2857142857142857,0.6,60,120.37984496124031,0.581447963800905,4
14,23,1461247,1461302.0,265,47.0,56,34055.0,106,156,1358,1,0,70,0.0206,0.4647,0.1636,0.0066,0.1915,0.9821,1.0,2.4232,0.9542,1.7404,0.8364,0.004,0.7833,Pastry,0.16071428571428573,0.8245614035087719,50,128.02631578947367,0.11990950226244344,4
13,21,1488612,1488636.0,105,18.0,24,13943.0,120,150,1358,1,0,70,0.0192,0.4531,0.3333,0.0059,0.4444,1.0,1.0,2.0212,0.9031,1.3802,0.6667,0.0374,0.3241,Pastry,0.32,0.72,30,131.53773584905662,0.3230769230769231,4
15,24,1620686,1620708.0,154,20.0,22,19711.0,103,156,1358,1,0,70,0.0221,0.2222,0.4091,0.0066,0.45,1.0,1.0,2.1875,0.9542,1.3424,0.5909,0.0,0.3329,Pastry,0.391304347826087,0.8695652173913043,53,127.16774193548387,0.38403990024937656,4
17,26,1651888,1651909.0,145,18.0,21,18695.0,101,156,1358,1,0,70,0.025,0.2328,0.4286,0.0066,0.5,1.0,1.0,2.1614,0.9542,1.3222,0.5714,0.0073,0.3197,Pastry,0.4090909090909091,0.8181818181818182,55,128.04794520547946,0.4461538461538462,4
1166,1185,2258648,2258662.0,123,33.0,17,15858.0,116,143,1708,1,0,100,0.6124,0.5376,0.7368,0.0111,0.5758,0.8235,0.0,2.0899,1.2787,1.1461,-0.2632,0.0072,0.4399,Z_Scratch,1.2666666666666666,1.8333333333333333,27,127.88709677419355,0.11284403669724771,6
7,19,21512,21518.0,56,13.0,6,6632.0,108,132,1354,1,0,70,0.0103,0.2222,0.5,0.0089,0.9231,1.0,0.0,1.7482,1.0792,0.7782,-0.5,-0.0748,0.1773,Z_Scratch,1.7142857142857142,1.8571428571428572,24,116.35087719298245,0.32941176470588235,6
37,53,50442,50467.0,226,33.0,31,25563.0,100,132,1354,1,0,70,0.0547,0.435,0.64,0.0118,0.4848,0.8065,1.0,2.3541,1.2041,1.3979,0.36,-0.1163,0.6574,Z_Scratch,0.6153846153846154,1.03125,32,112.61233480176212,0.20733944954128442,6
39,51,66522,66578.0,436,41.0,56,39043.0,71,117,1354,1,0,70,0.0576,0.3512,0.2143,0.0089,0.2927,1.0,1.0,2.6395,1.0792,1.7482,0.7857,-0.3004,0.9216,Z_Scratch,0.21052631578947367,0.7192982456140351,46,89.34324942791763,0.25921521997621877,6
193,205,82308,82319.0,84,19.0,11,9155.0,99,118,1354,1,0,70,0.2851,0.3636,0.9167,0.0089,0.6316,1.0,0.0,1.9243,1.0792,1.0414,-0.0833,-0.1485,0.2432,Z_Scratch,1.0,1.5833333333333333,19,107.70588235294117,0.23204419889502761,6
145,159,102099,102111.0,63,20.0,15,7752.0,109,140,1354,1,0,70,0.2142,0.625,0.8571,0.0103,0.7,0.8,0.0,1.7993,1.1461,1.0792,-0.1429,-0.0387,0.2901,Z_Scratch,1.0769230769230769,1.25,31,121.125,0.1571072319201995,6
39,60,118073,118242.0,1590,143.0,172,154035.0,80,116,1354,1,0,70,0.0576,0.552,0.1243,0.0155,0.1469,0.9826,1.0,3.2014,1.3222,2.2279,0.8757,-0.2431,1.0,Z_Scratch,0.12352941176470589,0.8265895953757225,36,96.81646763042112,0.07775061124694377,6
141,182,133683,133829.0,1929,187.5,161,193244.5,96,127,1354,1,0,70,0.2083,0.6213,0.2808,0.0303,0.204,0.9068,1.0,3.3554,1.6128,2.1644,0.7192,-0.1426,1.0,Z_Scratch,0.2789115646258503,1.1574074074074074,31,100.12668393782383,0.0548677726500224,6
68,103,149046,149092.0,521,90.0,54,62926.0,104,135,1354,1,0,70,0.1004,0.6764,0.7609,0.0258,0.3889,0.8518,1.0,2.7168,1.5441,1.6628,0.2391,-0.0564,0.9998,Z_Scratch,0.7446808510638298,1.6363636363636365,31,120.5478927203065,0.06431304777188002,6
81,94,162885,162940.0,395,54.0,59,41476.0,92,127,1356,1,0,70,0.1195,0.4475,0.2364,0.0096,0.2407,0.9322,1.0,2.5966,1.1139,1.7404,0.7636,-0.1797,0.94,Z_Scratch,0.23214285714285715,0.9,35,104.73737373737374,0.13541309564621187,6
0,17,177337,177387.0,353,53.0,56,32335.0,79,118,1352,1,0,70,0.0,0.5847,0.34,0.0126,0.3207,0.8929,1.0,2.5478,1.2305,1.699,0.66,-0.2844,0.9747,Z_Scratch,0.3333333333333333,0.9298245614035088,39,91.34180790960453,0.12562277580071174,6
94,106,190885,190920.0,205,33.0,36,22913.0,98,125,1354,1,0,70,0.1389,0.5119,0.3429,0.0089,0.3636,0.9722,1.0,2.3117,1.0792,1.5441,0.6571,-0.1268,0.6868,Z_Scratch,0.3333333333333333,0.8918918918918919,27,111.22815533980582,0.18807339449541285,6
10,21,204933,204953.0,135,16.0,23,8781.0,46,100,1356,1,0,70,0.0148,0.3864,0.55,0.0081,0.6875,0.8696,1.0,2.1303,1.0414,1.301,0.45,-0.38760000000000006,0.3663,Z_Scratch,0.5238095238095238,0.6666666666666666,54,64.56617647058823,0.5252918287937743,6
3,15,221100,221142.0,294,35.0,42,20642.0,47,100,1356,1,0,70,0.0044,0.4167,0.2857,0.0088,0.3429,1.0,1.0,2.4683,1.0792,1.6233,0.7143,-0.38760000000000006,0.7933,Z_Scratch,0.27906976744186046,0.813953488372093,53,69.9728813559322,0.2398042414355628,6
16,24,240377,240390.0,71,12.0,13,6820.0,86,110,1356,1,0,70,0.0236,0.3173,0.6154,0.0059,0.6667,1.0,1.0,1.8513,0.9031,1.1139,0.3846,-0.2496,0.2105,Z_Scratch,0.5714285714285714,0.8571428571428571,24,94.72222222222223,0.4896551724137931,6
144,150,254652,254670.0,56,16.0,19,6593.0,109,126,1354,1,0,70,0.2127,0.4815,0.3333,0.0044,0.375,0.9474,1.0,1.7482,0.7782,1.2553,0.6667,-0.0802,0.215,Z_Scratch,0.3157894736842105,0.8,17,115.66666666666667,0.2178988326848249,6
30,39,274230,274244.0,54,17.0,15,5912.0,97,132,1354,1,0,70,0.0443,0.5714,0.6429,0.0066,0.5294,0.9333,1.0,1.7324,0.9542,1.1461,0.3571,-0.1447,0.2359,Z_Scratch,0.6,1.0625,35,107.49090909090908,0.18620689655172415,6
63,82,287835,287869.0,400,49.0,42,35427.0,78,101,1356,1,0,70,0.0929,0.3808,0.5588,0.014,0.3878,0.8095,1.0,2.6021,1.2787,1.5315,0.4412,-0.3081,0.9082,Z_Scratch,0.5428571428571428,1.1395348837209303,23,88.34663341645886,0.16652789342214822,6
166,174,303149,303167.0,82,22.0,21,9467.0,105,127,1358,1,0,70,0.2445,0.4306,0.4444,0.0059,0.3636,0.8571,1.0,1.9138,0.9031,1.2553,0.5556,-0.098,0.2583,Z_Scratch,0.42105263157894735,1.0,22,114.06024096385542,0.16907216494845362,6
158,168,319303,319317.0,69,14.0,14,7659.0,98,125,1358,1,0,70,0.2327,0.5071,0.7143,0.0074,0.7143,1.0,1.0,1.8389,1.0,1.1461,0.2857,-0.1328,0.2532,Z_Scratch,0.6666666666666666,0.9333333333333333,27,109.41428571428571,0.350253807106599,6
174,194,334304,334316.0,114,38.0,21,13595.0,106,134,1354,1,0,70,0.257,0.525,0.6,0.0148,0.5263,0.5714,0.0,2.0569,1.301,1.0792,-0.4,-0.0683,0.3977,Z_Scratch,1.5384615384615385,1.7272727272727273,28,118.21739130434783,0.07889273356401384,6
513,529,350481,350500.0,158,28.0,19,15719.0,89,111,1354,1,0,70,0.7577,0.4803,0.8421,0.0118,0.5714,1.0,1.0,2.1987,1.2041,1.2787,0.1579,-0.2228,0.5029,Z_Scratch,0.8,1.4,22,98.86163522012579,0.20127388535031848,6
25,37,362724,362736.0,57,15.0,12,4557.0,70,100,1354,1,0,70,0.0369,0.6042,1.0,0.0089,0.8,1.0,0.5,1.7559,1.0792,1.0792,0.0,-0.3754,0.2583,Z_Scratch,0.9230769230769231,1.1538461538461537,30,78.56896551724138,0.252212389380531,6
9,18,374580,374591.0,74,15.0,11,4347.0,36,100,1356,1,0,70,0.0133,0.2525,0.8182,0.0066,0.6,1.0,1.0,1.8692,0.9542,1.0414,0.1818,-0.38760000000000006,0.2051,Z_Scratch,0.75,1.25,64,57.96,0.3274336283185841,6
185,199,387402,387414.0,75,23.0,12,8535.0,104,127,1356,1,0,70,0.2729,0.5536,0.8571,0.0103,0.6087,1.0,0.0,1.8751,1.1461,1.0792,-0.1429,-0.1109,0.2901,Z_Scratch,1.0769230769230769,1.7692307692307692,23,112.30263157894737,0.14150943396226415,6
134,156,411630,411717.0,787,94.0,94,85268.0,94,124,1356,1,0,70,0.1976,0.5888,0.2529,0.0162,0.234,0.9255,1.0,2.896,1.3424,1.9395,0.7471,-0.1535,1.0,Z_Scratch,0.25,0.9894736842105263,30,108.20812182741116,0.08905737241145185,6
81,216,425023,425176.0,1929,187.5,188,193244.5,93,143,1358,1,0,70,0.1193,0.7566,0.8824,0.04885,0.1805,0.3796,1.0,3.7013,2.1303,2.1847,0.1177,-0.0496,1.0,Z_Scratch,0.8766233766233766,0.9920634920634921,50,100.12668393782383,0.0548677726500224,6
385,408,439180,439212.0,353,65.0,40,34230.0,84,111,1356,1,0,70,0.5678,0.5204,0.7188,0.017,0.3539,0.8,1.0,2.5478,1.3617,1.5051,0.2813,-0.2424,0.9474,Z_Scratch,0.696969696969697,1.5853658536585367,27,96.69491525423729,0.08353052531945102,6
